id_anotacion,id_candidato,t_inicio,t_fin,categoria,notas,device_code,origen,created_at
386,412,2026-06-25 08:08:00+00:00,2026-06-25 08:15:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T15:58:45.620964+00:00
387,414,2026-06-25 14:49:00+00:00,2026-06-25 14:57:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T15:58:56.970031+00:00
388,416,2026-06-26 01:01:00+00:00,2026-06-26 01:13:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T15:59:00.274930+00:00
389,174,2026-05-27 00:02:00+00:00,2026-05-27 00:19:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T15:59:06.915098+00:00
390,294,2026-06-07 23:48:00+00:00,2026-06-07 23:53:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T15:59:19.222933+00:00
391,343,2026-06-15 11:28:00+00:00,2026-06-15 11:37:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T15:59:38.634032+00:00
392,359,2026-06-17 07:34:00+00:00,2026-06-17 07:38:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T15:59:42.023592+00:00
393,375,2026-06-19 13:34:00+00:00,2026-06-19 13:40:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T15:59:53.380275+00:00
394,381,2026-06-20 07:15:00+00:00,2026-06-20 07:26:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T15:59:56.890691+00:00
395,385,2026-06-20 21:00:00+00:00,2026-06-20 21:02:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T16:01:54.857864+00:00
396,389,2026-06-21 13:13:00+00:00,2026-06-21 13:25:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T16:02:10.656970+00:00
397,393,2026-06-21 23:45:00+00:00,2026-06-21 23:51:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:02:30.736894+00:00
398,397,2026-06-22 19:53:00+00:00,2026-06-22 20:02:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:02:53.059057+00:00
399,401,2026-06-23 11:05:00+00:00,2026-06-23 11:11:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:03:16.056621+00:00
400,405,2026-06-24 01:52:00+00:00,2026-06-24 01:54:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T16:03:41.366558+00:00
401,409,2026-06-24 13:26:00+00:00,2026-06-24 13:31:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:03:51.269889+00:00
402,413,2026-06-25 11:11:00+00:00,2026-06-25 11:16:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:04:04.236717+00:00
403,238,2026-06-02 18:16:00+00:00,2026-06-02 18:20:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T16:04:07.728261+00:00
404,351,2026-06-16 12:50:00+00:00,2026-06-16 12:55:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:04:18.708512+00:00
405,379,2026-06-19 23:55:00+00:00,2026-06-20 00:00:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:04:28.084966+00:00
406,387,2026-06-21 07:11:00+00:00,2026-06-21 07:15:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:04:38.589275+00:00
407,395,2026-06-22 11:11:00+00:00,2026-06-22 11:14:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:04:51.636438+00:00
408,403,2026-06-23 20:34:00+00:00,2026-06-23 20:42:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:05:58.493550+00:00
409,411,2026-06-24 22:57:00+00:00,2026-06-24 23:02:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:06:10.314108+00:00
410,326,2026-06-12 23:45:00+00:00,2026-06-12 23:49:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T16:06:21.804905+00:00
412,399,2026-06-22 22:51:00+00:00,2026-06-22 22:57:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:06:49.097741+00:00
413,415,2026-06-25 23:49:00+00:00,2026-06-25 23:50:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T16:07:01.600603+00:00
414,367,2026-06-18 11:41:00+00:00,2026-06-18 11:50:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T16:07:10.978798+00:00
415,407,2026-06-24 09:06:00+00:00,2026-06-24 09:18:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T16:07:15.234098+00:00
416,391,2026-06-21 16:07:00+00:00,2026-06-21 16:09:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T16:08:36.464775+00:00
417,15,2026-04-10 04:35:00+00:00,2026-04-10 05:00:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:05:24.791657+00:00
419,27,2026-04-12 03:57:00+00:00,2026-04-12 04:20:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:06:02.017250+00:00
420,0,2026-04-08 03:10:00+00:00,2026-04-08 03:29:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:31:39.492671+00:00
421,159,2026-05-07 00:54:00+00:00,2026-05-07 00:56:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T21:32:39.791802+00:00
422,75,2026-04-22 14:54:00+00:00,2026-04-22 14:57:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T21:32:51.534454+00:00
429,347,2026-06-16 00:37:00+00:00,2026-06-16 00:48:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:49:41.846788+00:00
430,50,2026-04-15 13:59:00+00:00,2026-04-15 14:08:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:50:01.825885+00:00
431,119,2026-04-30 20:56:00+00:00,2026-04-30 21:06:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T21:50:13.898962+00:00
432,233,2026-06-02 06:49:00+00:00,2026-06-02 06:56:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T21:50:33.379648+00:00
436,142,2026-05-04 02:38:00+00:00,2026-05-04 02:42:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T21:51:54.682191+00:00
437,17,2026-04-10 12:05:00+00:00,2026-04-10 12:07:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T22:06:56.168548+00:00
438,95,2026-04-26 03:01:00+00:00,2026-04-26 03:06:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T22:07:33.438314+00:00
439,78,2026-04-23 01:25:00+00:00,2026-04-23 01:30:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T22:11:54.035339+00:00
440,127,2026-05-01 16:41:00+00:00,2026-05-01 16:46:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T22:12:22.126318+00:00
441,239,2026-06-02 19:53:00+00:00,2026-06-02 20:06:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T22:12:46.499087+00:00
442,383,2026-06-20 11:56:00+00:00,2026-06-20 12:01:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T22:13:02.667322+00:00
443,114,2026-04-29 23:51:00+00:00,2026-04-29 23:54:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-26T22:13:29.608697+00:00
444,313,2026-06-10 17:44:00+00:00,2026-06-10 17:47:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-26T22:13:40.094663+00:00
445,230,2026-06-02 00:31:00+00:00,2026-06-02 00:42:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-26T22:13:59.411731+00:00
446,417,2026-06-26 02:50:00+00:00,2026-06-26 02:54:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T05:09:33.433756+00:00
447,419,2026-06-26 20:22:00+00:00,2026-06-26 20:28:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T05:09:47.974454+00:00
448,418,2026-06-26 09:41:00+00:00,2026-06-26 09:48:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T05:10:22.804531+00:00
449,420,2026-06-27 01:29:00+00:00,2026-06-27 01:36:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T05:10:37.958648+00:00
450,421,2026-06-27 06:25:00+00:00,2026-06-27 06:27:00+00:00,servido,,KPCL0034,candidato_auto,2026-06-27T18:45:36.407220+00:00
451,423,2026-06-27 14:45:00+00:00,2026-06-27 14:53:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T19:08:37.212871+00:00
452,422,2026-06-27 11:33:00+00:00,2026-06-27 11:41:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T19:19:43.168483+00:00
453,88,2026-04-24 22:35:00+00:00,2026-04-24 22:42:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T19:49:35.994031+00:00
454,153,2026-05-05 23:37:00+00:00,2026-05-05 23:42:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T21:34:42.676572+00:00
455,161,2026-05-25 12:17:00+00:00,2026-05-25 12:24:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T21:51:38.047960+00:00
456,155,2026-05-06 02:48:00+00:00,2026-05-06 02:55:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T22:51:09.731189+00:00
457,168,2026-05-26 11:07:00+00:00,2026-05-26 11:14:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T23:13:38.429718+00:00
458,260,2026-06-04 17:43:00+00:00,2026-06-04 17:56:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T23:31:02.268516+00:00
459,336,2026-06-14 23:43:00+00:00,2026-06-14 23:51:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T23:41:09.796519+00:00
460,360,2026-06-17 07:50:00+00:00,2026-06-17 08:00:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T23:50:41.709514+00:00
461,241,2026-06-02 23:09:00+00:00,2026-06-02 23:19:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-27T23:57:57.669577+00:00
462,358,2026-06-17 00:53:00+00:00,2026-06-17 01:03:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-28T00:04:54.748008+00:00
463,323,2026-06-12 10:19:00+00:00,2026-06-12 10:26:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-28T00:13:33.888402+00:00
464,424,2026-06-27 23:57:00+00:00,2026-06-28 00:04:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-28T00:51:22.880519+00:00
465,425,2026-06-28 03:37:00+00:00,2026-06-28 03:44:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-28T19:32:13.374805+00:00
466,427,2026-06-28 17:28:00+00:00,2026-06-28 17:29:00+00:00,ruido,,KPCL0034,candidato_auto,2026-06-28T19:32:25.263204+00:00
467,426,2026-06-28T13:02:00+00:00,2026-06-28T13:11:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-06-28T19:32:46.037074+00:00
468,428,2026-06-28T21:28:00+00:00,2026-06-28T21:29:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-01T05:10:57.464254+00:00
469,429,2026-06-28T21:46:00+00:00,2026-06-28T21:50:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:11:23.593277+00:00
470,430,2026-06-28T22:08:00+00:00,2026-06-28T22:19:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-01T05:11:29.108772+00:00
471,431,2026-06-29T00:42:00+00:00,2026-06-29T00:47:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-01T05:11:38.589589+00:00
472,432,2026-06-29T07:56:00+00:00,2026-06-29T08:02:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:12:00.272419+00:00
473,433,2026-06-29T12:53:00+00:00,2026-06-29T12:59:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:12:18.211180+00:00
474,434,2026-06-29T17:14:00+00:00,2026-06-29T17:19:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:12:31.949098+00:00
475,435,2026-06-29T21:15:00+00:00,2026-06-29T21:21:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:12:52.177973+00:00
476,436,2026-06-30T02:17:00+00:00,2026-06-30T02:28:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:13:33.478695+00:00
477,437,2026-06-30T09:26:00+00:00,2026-06-30T09:34:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:13:47.856368+00:00
478,438,2026-06-30T14:50:00+00:00,2026-06-30T14:54:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:14:13.298943+00:00
479,439,2026-06-30T15:05:00+00:00,2026-06-30T15:07:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-01T05:15:09.246990+00:00
480,440,2026-06-30T20:52:00+00:00,2026-06-30T20:59:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-01T05:38:45.273551+00:00
481,441,2026-07-01T09:29:00+00:00,2026-07-01T09:40:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:37:14.196006+00:00
482,442,2026-07-01T10:12:00+00:00,2026-07-01T10:30:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:37:20.485585+00:00
483,443,2026-07-01T13:14:00+00:00,2026-07-01T13:29:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:37:28.762251+00:00
484,444,2026-07-01T14:42:00+00:00,2026-07-01T14:55:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:37:41.732606+00:00
485,445,2026-07-01T18:27:00+00:00,2026-07-01T18:38:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:37:46.809585+00:00
486,446,2026-07-01T21:20:00+00:00,2026-07-01T21:26:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:37:52.448513+00:00
487,447,2026-07-02T07:04:00+00:00,2026-07-02T07:18:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:37:55.996959+00:00
488,448,2026-07-02T10:29:00+00:00,2026-07-02T10:43:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:37:58.540229+00:00
489,449,2026-07-02T14:34:00+00:00,2026-07-02T14:51:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:00.726595+00:00
490,450,2026-07-02T22:04:00+00:00,2026-07-02T22:21:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:02.722144+00:00
491,451,2026-07-03T01:43:00+00:00,2026-07-03T01:55:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:38:06.543330+00:00
492,452,2026-07-03T02:52:00+00:00,2026-07-03T03:04:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:38:09.927165+00:00
493,453,2026-07-03T10:34:00+00:00,2026-07-03T10:51:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:21.459219+00:00
494,454,2026-07-03T14:18:00+00:00,2026-07-03T14:32:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:25.606924+00:00
495,455,2026-07-03T21:34:00+00:00,2026-07-03T21:46:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:28.864700+00:00
496,456,2026-07-04T01:12:00+00:00,2026-07-04T01:23:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:38:35.101211+00:00
497,457,2026-07-04T03:21:00+00:00,2026-07-04T03:36:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:47.261476+00:00
498,458,2026-07-04T12:08:00+00:00,2026-07-04T12:25:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:50.764597+00:00
499,459,2026-07-04T14:54:00+00:00,2026-07-04T15:09:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:38:54.631198+00:00
500,460,2026-07-04T18:07:00+00:00,2026-07-04T18:18:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:38:58.673463+00:00
501,461,2026-07-04T22:22:00+00:00,2026-07-04T22:37:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:06.243973+00:00
502,462,2026-07-05T01:43:00+00:00,2026-07-05T01:56:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:08.654498+00:00
503,463,2026-07-05T10:06:00+00:00,2026-07-05T10:21:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:13.721746+00:00
504,464,2026-07-05T14:12:00+00:00,2026-07-05T14:23:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:39:18.920917+00:00
505,465,2026-07-05T14:37:00+00:00,2026-07-05T14:48:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:27.591995+00:00
506,466,2026-07-05T20:59:00+00:00,2026-07-05T21:13:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:30.743956+00:00
507,467,2026-07-06T01:48:00+00:00,2026-07-06T02:01:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:37.593523+00:00
508,468,2026-07-06T03:31:00+00:00,2026-07-06T03:46:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:44.776187+00:00
509,469,2026-07-06T10:27:00+00:00,2026-07-06T10:43:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:39:50.760222+00:00
510,470,2026-07-06T11:21:00+00:00,2026-07-06T11:33:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:40:08.215237+00:00
511,471,2026-07-06T11:43:00+00:00,2026-07-06T11:54:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:40:12.895760+00:00
512,472,2026-07-06T19:15:00+00:00,2026-07-06T19:26:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:40:24.115986+00:00
513,473,2026-07-06T23:49:00+00:00,2026-07-07T00:00:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:28.594423+00:00
514,474,2026-07-07T02:44:00+00:00,2026-07-07T02:56:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:30.328788+00:00
515,475,2026-07-07T09:39:00+00:00,2026-07-07T09:54:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:31.999628+00:00
516,476,2026-07-07T11:27:00+00:00,2026-07-07T11:39:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:40:35.770394+00:00
517,477,2026-07-07T12:34:00+00:00,2026-07-07T12:49:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:45.240721+00:00
518,478,2026-07-07T14:00:00+00:00,2026-07-07T14:11:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:40:49.078700+00:00
519,479,2026-07-07T20:24:00+00:00,2026-07-07T20:40:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:51.514981+00:00
520,480,2026-07-08T01:13:00+00:00,2026-07-08T01:27:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:53.367259+00:00
521,481,2026-07-08T03:06:00+00:00,2026-07-08T03:18:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:56.046867+00:00
522,482,2026-07-08T10:21:00+00:00,2026-07-08T10:37:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:40:57.580386+00:00
523,483,2026-07-08T14:16:00+00:00,2026-07-08T14:33:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:41:01.460355+00:00
524,484,2026-07-08T20:37:00+00:00,2026-07-08T20:53:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:41:04.982659+00:00
525,485,2026-07-09T00:31:00+00:00,2026-07-09T00:44:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:41:06.578976+00:00
526,486,2026-07-09T01:02:00+00:00,2026-07-09T01:15:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:41:17.713377+00:00
527,487,2026-07-09T03:29:00+00:00,2026-07-09T03:43:00+00:00,servido,,KPCL0034,candidato_auto,2026-07-10T15:41:25.710795+00:00
528,488,2026-07-09T07:20:00+00:00,2026-07-09T07:38:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:41:36.747700+00:00
529,489,2026-07-09T11:30:00+00:00,2026-07-09T11:42:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:42:36.187004+00:00
530,490,2026-07-09T22:39:00+00:00,2026-07-09T23:21:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:42:48.509082+00:00
531,491,2026-07-09T23:41:00+00:00,2026-07-09T23:52:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:42:52.971269+00:00
532,492,2026-07-10T01:42:00+00:00,2026-07-10T01:47:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:43:30.878426+00:00
533,493,2026-07-10T09:01:00+00:00,2026-07-10T09:16:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-07-10T15:43:43.114784+00:00
534,494,2026-07-10T10:55:00+00:00,2026-07-10T11:20:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:43:48.713588+00:00
535,495,2026-07-10T13:14:00+00:00,2026-07-10T13:26:00+00:00,ruido,,KPCL0034,candidato_auto,2026-07-10T15:43:51.945020+00:00
536,496,2026-07-10T15:57:00+00:00,2026-07-10T16:05:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:55:45.785047+00:00
537,497,2026-07-10T22:59:00+00:00,2026-07-10T23:10:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:55:59.012075+00:00
538,498,2026-07-10T23:23:00+00:00,2026-07-10T23:28:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:56:08.115936+00:00
539,499,2026-07-11T00:28:00+00:00,2026-07-11T00:41:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:56:25.990475+00:00
540,500,2026-07-11T03:02:00+00:00,2026-07-11T03:08:00+00:00,servido,,KPCL0034,candidato_auto,2026-08-11T04:56:40.198057+00:00
541,501,2026-07-11T03:44:00+00:00,2026-07-11T03:49:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:57:11.315774+00:00
542,502,2026-07-11T11:08:00+00:00,2026-07-11T11:15:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:14.625154+00:00
543,503,2026-07-11T12:26:00+00:00,2026-07-11T12:39:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:17.188999+00:00
544,504,2026-07-11T15:24:00+00:00,2026-07-11T15:35:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:18.860170+00:00
545,505,2026-07-11T19:21:00+00:00,2026-07-11T19:32:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:23.630772+00:00
546,506,2026-07-11T22:36:00+00:00,2026-07-11T22:50:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:26.953198+00:00
547,507,2026-07-12T02:51:00+00:00,2026-07-12T03:01:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:29.582914+00:00
548,508,2026-07-12T11:23:00+00:00,2026-07-12T11:36:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:57:35.093199+00:00
549,509,2026-07-12T13:31:00+00:00,2026-07-12T13:45:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:57:47.240148+00:00
550,510,2026-07-12T14:25:00+00:00,2026-07-12T14:32:00+00:00,servido,,KPCL0034,candidato_auto,2026-08-11T04:57:58.371364+00:00
551,511,2026-07-12T21:36:00+00:00,2026-07-12T21:48:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:01.005138+00:00
552,512,2026-07-12T23:45:00+00:00,2026-07-12T23:58:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:02.787655+00:00
553,513,2026-07-13T03:15:00+00:00,2026-07-13T03:26:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:06.175273+00:00
554,514,2026-07-13T10:57:00+00:00,2026-07-13T11:08:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:12.526029+00:00
555,515,2026-07-13T13:46:00+00:00,2026-07-13T13:50:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:58:22.833972+00:00
556,516,2026-07-13T14:57:00+00:00,2026-07-13T15:08:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:24.783845+00:00
557,517,2026-07-13T15:29:00+00:00,2026-07-13T15:35:00+00:00,servido,,KPCL0034,candidato_auto,2026-08-11T04:58:34.021255+00:00
558,518,2026-07-13T19:06:00+00:00,2026-07-13T19:13:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:37.369551+00:00
559,519,2026-07-13T21:20:00+00:00,2026-07-13T21:32:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:43.666465+00:00
560,520,2026-07-14T00:54:00+00:00,2026-07-14T01:06:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:58:45.271072+00:00
561,521,2026-07-14T08:42:00+00:00,2026-07-14T08:56:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:58:46.717255+00:00
562,522,2026-07-14T11:10:00+00:00,2026-07-14T11:14:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:59:04.584449+00:00
563,523,2026-07-14T13:04:00+00:00,2026-07-14T13:16:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-11T04:59:08.430361+00:00
564,524,2026-07-14T13:24:00+00:00,2026-07-14T13:26:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:59:34.176128+00:00
565,525,2026-07-14T18:35:00+00:00,2026-07-14T18:46:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:59:43.900965+00:00
566,526,2026-07-14T19:33:00+00:00,2026-07-14T19:47:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-11T04:59:56.877192+00:00
567,527,2026-06-15T04:56:00+00:00,2026-06-15T05:07:00+00:00,servido,,KPCL0034,candidato_auto,2026-08-13T20:09:40.921771+00:00
568,528,2026-06-15T09:23:00+00:00,2026-06-15T09:34:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-13T20:09:47.151771+00:00
569,530,2026-06-15T11:31:00+00:00,2026-06-15T11:37:00+00:00,alimentacion,,KPCL0034,candidato_auto,2026-08-13T20:10:41.747674+00:00
570,531,2026-06-15T14:51:00+00:00,2026-06-15T15:02:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-13T20:10:46.714259+00:00
571,532,2026-06-15T15:06:00+00:00,2026-06-15T15:10:00+00:00,ruido,,KPCL0034,candidato_auto,2026-08-13T20:10:54.294341+00:00
